date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-08-07,35,Es un Secreto,Plan B,3KZCP2StVGdWkOKyRZNWA4,84,192120,0,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,reggaeton,reggaeton
2024-08-07,36,30 Grados,El Turko & Mandale Flow,6IRRoV7AbjHT8JWP4uFrD5,64,151441,0,60gvJYHZGLyxwiZSlETv56,2024-01-25,"rkt, turreo, guaracha",rkt
2024-08-07,37,M.A.I,Milo j,3BJ9sUIHMqLpMGbDfrkp2x,79,184027,0,6yZnYBUtKfNEmfhgnzfXJE,2023-11-30,classical,classical
2024-08-07,38,Mil Preguntas,The La Planta & Luana,4YntVuBqggRsASIbBoWT3F,73,177375,0,5ougKjEm8bDDKJQSEsWSSR,2024-03-07,"cumbia, rkt, cuarteto, turreo",cumbia
2024-08-07,39,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,87,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-08-07,40,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU,93,170887,0,15XcLhiVMlSOipUddTNDnr,2024-07-19,k-pop,k-pop
2024-08-07,41,La_Original.mp3,Emilia,6Es8Sk3xe1HiJ2MXCfHHwR,76,140625,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-08-07,42,offline,Young Miko,7s4emXHJwAuo5VvGBXmnBL,84,201935,1,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,trap latino,trap latino
2024-08-07,43,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,1kqH58eGh2ZTOHwqBIB2tM,80,243898,0,4f47mbk3DOWJ16DXLnviMw,2024-01-05,"rkt, turreo, argentine trap, trap",rkt
2024-08-07,44,I' AM,Milo j,63e4QdvlOL4GYwyJe0VYjS,74,134410,0,5yEjc2lrZsUFMaXr1drSRX,2024-07-11,hypertechno,hypertechno
2024-08-07,45,HOLA PERDIDA REMIX,Luck Ra & Maluma & KHEA,2FqTbwiogEVvZnkarPf5BV,77,201030,0,5s4gYQChmlp8YwoNj3Vwi2,2024-05-31,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-07,46,A las Nueve,No Te Va Gustar,0CgpCtEPvyDizcg2p47VrU,71,207533,0,1rfWo44UYWqM3a99Vknlc3,2012-10-18,"argentine rock, murga, latin rock, rock en español, latin alternative",argentine rock
2024-08-07,47,Tumba,Thomy DJ,7EASmjkD3fAMypq49FCLNY,59,180543,0,4YcEYtx6FP0N2csSWjth6F,2023-08-19,"rkt, turreo, guaracha",rkt
2024-08-07,48,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,56,184866,0,3qOtTVQrOweneiMPwaRme2,2024-04-12,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-07,49,ROZE | DJ TAO Turreo Sessions #22,DJ Tao & Roze Oficial,5wcghdKONQcc5TKx9jCcns,73,155291,0,5jpQWN1yr0LVt6ksILGFIP,2023-11-23,"rkt, turreo, guaracha, cumbia",rkt
2024-08-07,50,La Morocha,Luck Ra,6vRQqxOhUFd78p5tL8jXr7,70,134144,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-08,1,Hoy,Valentino Merlo & The La Planta,0SoBfYjQHvL6cuWHtPUYnq,81,198495,0,4ENi7P1IV01E2jzbHZeKxn,2024-05-22,"cuarteto, cumbia",cuarteto
2024-08-08,2,REAL GANGSTA LOVE,Trueno,1pymWRCuZfCd0zdiBJo0Hj,91,145342,1,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,argentine trap,argentine trap
2024-08-08,3,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",4dLLdfiniBhDP9dlJQIOi4,83,193933,0,1fXZxmn9aUIo5Zjx8zQFol,2024-05-23,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-08,4,Si Antes Te Hubiera Conocido,KAROL G,6WatFBLVB0x077xWeoVc2k,95,195824,0,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,"reggaeton, latin, urbano latino",reggaeton
2024-08-08,5,Cuando Te Vi | CROSSOVER #5,Big One & Maria Becerra & Trueno,3KeYEr9ogMBemsOfQIJmZp,74,218400,1,4u5sL85dlRv7eIMJIozZl8,2024-06-27,"argentine trap, cuarteto, cumbia",argentine trap
2024-08-08,6,UN SIGLO SIN TI,Luck Ra & Chayanne,2AFC9ad4nGauS1cgm7FCqU,73,154800,0,4SoT5hvuP9LLXZM2QuV2Pz,2024-07-25,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-08,7,TERAPIA DE CHOQUE,La Joaqui & DobleP & Gusty dj,7eVZK8roFvCbjKULZSsR29,69,164424,0,44Z2l8T9cvw3SFs35f6PQq,2024-07-17,"rkt, turreo",rkt
2024-08-08,8,Tu Foto - En Vivo,Q' Lokura & Valentino Merlo,3cWo162YkfLIFyB3DWbVoH,76,180385,0,2zsRRXZwCOTRvF8r2m7TRv,2024-05-16,"cuarteto, cumbia",cuarteto
2024-08-08,9,SAN TURRONA,La Joaqui,59aD6M6ZIZF5sYRDqymT32,77,124689,1,1LQ9PrZ8uGkKf5xBXB8tlY,2024-05-16,"rkt, turreo",rkt
2024-08-08,10,APAGA EL CEL,FloyyMenor & Lewis Somes,0ZS96pPRLyGUViVi5PWCAR,87,184806,1,6MikZBKCtKfPM4439yzBRz,2024-05-17,reggaeton chileno,reggaeton chileno
2024-08-08,11,Piel,Tiago PZK,6kPCcIAGoTeRrh8qrmKa90,75,142041,1,3s6jmSUxBLRxzKdevnFmJS,2024-07-04,"argentine trap, urbano latino",argentine trap
2024-08-08,12,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,90,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-08-08,13,Ojos Verdes,Nicki Nicole,2RmtEc2ZNDCzAU3vH0AbKx,79,142410,0,4EeOwzI5OcHYrETtQqkmQk,2024-04-24,argentine trap,argentine trap
2024-08-08,14,Loquita - Remix,ECKO & Los Turros & DobleP,2N0hVk2Ant8751xPZUjCV2,73,209846,0,0jhYJp2HjjXL4Qr30p8THp,2024-05-15,"rkt, turreo, argentine trap, trap",rkt
2024-08-08,15,QUE ME FALTE TODO,Luck Ra,1TyBUtMxdmRfXhW3MmbxtQ,72,165918,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-08,16,SI NO ES CONTIGO,Cris Mj,5Uptvz6j1sjDKxidAcnH2L,89,156000,1,4ecjQGViGCD4snnZ3QJOEL,2024-05-23,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2024-08-08,17,La_Playlist.mpeg,Emilia,0Cs2ANiGsCOQLKnCrNJ6hA,78,149571,0,4hrs3KFCvbn6OWadD2qio4,2024-06-20,argentine trap,argentine trap
2024-08-08,18,WYA REMIX RED,J Abdiel & De La Rose & Yan Block,4YnmQG1fnJR9LnTZtix70T,83,321741,1,4KparoC39Qn5NatBrMA7nN,2024-05-10,unknown,unknown
2024-08-08,19,Un Besito Más,"Salastkbron, Diel Paris",5rQSQlZXXjMcevPGoAfE1z,75,160750,0,6lrNHcXSOvN82VYYtL9wCs,2024-03-14,"rkt, turreo, guaracha",rkt
2024-08-08,20,Santa,Rvssian,6a9Z1jUms915w4O7N1PxjY,84,193038,0,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,trap latino,trap latino
2024-08-08,21,SOLTERO,elaggume & ECKO & Omar Varela,7ytAHohytO1TxO9yF5vn7d,72,145823,0,1QGuXd9G1ymlQMq50ofEek,2024-05-30,"rkt, turreo, guaracha",rkt
2024-08-08,22,IMAN (Two Of Us),Maria Becerra,3sra6aEWWDXUiy46fWQobH,77,122405,0,6wDJCPLe4cheYx7dWJQavb,2024-05-16,argentine trap,argentine trap
2024-08-08,23,Mil Preguntas,Q' Lokura & Luck Ra,42mrOMjkQb7jRKatu0bqg4,73,166973,0,5BI7zRrLecwdHFZ3qzDYNR,2024-04-11,"cuarteto, cumbia",cuarteto
2024-08-08,24,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,96,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-08-08,25,PELIGROSA,FloyyMenor,42wdz3j7gstgUuhoFLCXqd,79,134930,1,6MikZBKCtKfPM4439yzBRz,2024-07-12,reggaeton chileno,reggaeton chileno
2024-08-08,26,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2024-08-08,27,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",2xbH0CuDbid800YW5nMPzR,72,217490,0,2j4yf0X00zieL424k90UVn,2023-12-05,"cuarteto, cumbia",cuarteto
2024-08-08,28,3 PECADOS DESPUES…,Milo j,16iLGYXMiLUhvqTEIu4pKB,77,118558,1,6apkynw8DBUza2600Wm70t,2024-07-11,argentine trap,argentine trap
2024-08-08,29,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",Bhavi & Seven Kayne & Milo j,2VZrQstXX2ax3N5s9PDCc2,78,284308,1,0eEO57wwLtByL2ubWCSshn,2024-04-16,"argentine trap, trap",argentine trap
2024-08-08,30,HOY,The La Planta,0SoBfYjQHvL6cuWHtPUYnq,75,177805,0,4ENi7P1IV01E2jzbHZeKxn,2024-05-16,"cuarteto, cumbia",cuarteto
2024-08-08,31,TATTOO,elaggume & Fauna Music & Coco Palmer,4kGGnJmqYqn6RQ9LMfvPcv,72,136064,1,2pT9dWP5sqm4FipajPLVpw,2024-05-02,"rkt, turreo, guaracha",rkt
2024-08-08,32,Ese Maldito Momento,No Te Va Gustar,6MuJUSYCqA4FpMogUHzb2R,71,185866,0,1rfWo44UYWqM3a99Vknlc3,2012-10-18,"argentine rock, murga, latin rock, rock en español, latin alternative",argentine rock
2024-08-08,33,Tal Para Cual,Salastkbron & Omar Varela,0mJRX0WnqWlu8Boe7gpQ1P,73,151224,0,2rqHSa1Lohs3fTDDFeFnBy,2024-01-11,"rkt, turreo, guaracha",rkt
2024-08-08,34,HOLA PERDIDA,Luck Ra,7JKptWv4YXmievid0HajID,71,166536,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-08,35,M.A.I,Milo j,3BJ9sUIHMqLpMGbDfrkp2x,79,184027,0,6yZnYBUtKfNEmfhgnzfXJE,2023-11-30,classical,classical
2024-08-08,36,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,86,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-08-08,37,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,1kqH58eGh2ZTOHwqBIB2tM,80,243898,0,4f47mbk3DOWJ16DXLnviMw,2024-01-05,"rkt, turreo, argentine trap, trap",rkt
2024-08-08,38,Mil Preguntas,The La Planta & Luana,4YntVuBqggRsASIbBoWT3F,73,177375,0,5ougKjEm8bDDKJQSEsWSSR,2024-03-07,"cumbia, rkt, cuarteto, turreo",cumbia
2024-08-08,39,offline,Young Miko,7s4emXHJwAuo5VvGBXmnBL,84,201935,1,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,trap latino,trap latino
2024-08-08,40,Es un Secreto,Plan B,3KZCP2StVGdWkOKyRZNWA4,84,192120,0,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,reggaeton,reggaeton
2024-08-08,41,30 Grados,El Turko & Mandale Flow,6IRRoV7AbjHT8JWP4uFrD5,64,151441,0,60gvJYHZGLyxwiZSlETv56,2024-01-25,"rkt, turreo, guaracha",rkt
2024-08-08,42,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU,93,170887,0,15XcLhiVMlSOipUddTNDnr,2024-07-19,k-pop,k-pop
2024-08-08,43,I' AM,Milo j,63e4QdvlOL4GYwyJe0VYjS,74,134410,0,5yEjc2lrZsUFMaXr1drSRX,2024-07-11,hypertechno,hypertechno
2024-08-08,44,La_Original.mp3,Emilia,6Es8Sk3xe1HiJ2MXCfHHwR,75,140625,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-08-08,45,A las Nueve,No Te Va Gustar,0CgpCtEPvyDizcg2p47VrU,71,207533,0,1rfWo44UYWqM3a99Vknlc3,2012-10-18,"argentine rock, murga, latin rock, rock en español, latin alternative",argentine rock
2024-08-08,46,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,55,184866,0,3qOtTVQrOweneiMPwaRme2,2024-04-12,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-08,47,HOLA PERDIDA REMIX,Luck Ra & Maluma & KHEA,2FqTbwiogEVvZnkarPf5BV,77,201030,0,5s4gYQChmlp8YwoNj3Vwi2,2024-05-31,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-08,48,Por Mil Noches,Airbag,5vHWh24GAsXJ7tnIu8v7UN,68,283884,0,7GqNN5mgkE38TFBjU8vKCd,2013-11-27,argentine rock,argentine rock
2024-08-08,49,ROZE | DJ TAO Turreo Sessions #22,DJ Tao & Roze Oficial,5wcghdKONQcc5TKx9jCcns,72,155291,0,5jpQWN1yr0LVt6ksILGFIP,2023-11-23,"rkt, turreo, guaracha, cumbia",rkt
2024-08-08,50,La Morocha,Luck Ra,6vRQqxOhUFd78p5tL8jXr7,70,134144,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-09,1,Hoy,Valentino Merlo & The La Planta,0SoBfYjQHvL6cuWHtPUYnq,81,198495,0,4ENi7P1IV01E2jzbHZeKxn,2024-05-22,"cuarteto, cumbia",cuarteto
2024-08-09,2,Si Antes Te Hubiera Conocido,KAROL G,6WatFBLVB0x077xWeoVc2k,95,195824,0,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,"reggaeton, latin, urbano latino",reggaeton
2024-08-09,3,REAL GANGSTA LOVE,Trueno,1pymWRCuZfCd0zdiBJo0Hj,91,145342,1,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,argentine trap,argentine trap
2024-08-09,4,UN SIGLO SIN TI,Luck Ra & Chayanne,2AFC9ad4nGauS1cgm7FCqU,74,154800,0,4SoT5hvuP9LLXZM2QuV2Pz,2024-07-25,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-09,5,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",4dLLdfiniBhDP9dlJQIOi4,83,193933,0,1fXZxmn9aUIo5Zjx8zQFol,2024-05-23,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-09,6,Cuando Te Vi | CROSSOVER #5,Big One & Maria Becerra & Trueno,3KeYEr9ogMBemsOfQIJmZp,74,218400,1,4u5sL85dlRv7eIMJIozZl8,2024-06-27,"argentine trap, cuarteto, cumbia",argentine trap
2024-08-09,7,Terapia de Choque (Mashup),Dj Agus Lima,unknown_track,0,163235,0,unknown_album,2024-08-06,unknown,unknown
2024-08-09,8,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,90,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-08-09,9,Tu Foto - En Vivo,Q' Lokura & Valentino Merlo,3cWo162YkfLIFyB3DWbVoH,76,180385,0,2zsRRXZwCOTRvF8r2m7TRv,2024-05-16,"cuarteto, cumbia",cuarteto
2024-08-09,10,APAGA EL CEL,FloyyMenor & Lewis Somes,0ZS96pPRLyGUViVi5PWCAR,87,184806,1,6MikZBKCtKfPM4439yzBRz,2024-05-17,reggaeton chileno,reggaeton chileno
2024-08-09,11,Loquita - Remix,ECKO & Los Turros & DobleP,2N0hVk2Ant8751xPZUjCV2,73,209846,0,0jhYJp2HjjXL4Qr30p8THp,2024-05-15,"rkt, turreo, argentine trap, trap",rkt
2024-08-09,12,San Turrona (Mashup),Dj Agus Lima,unknown_track,0,126652,0,unknown_album,2024-08-06,unknown,unknown
2024-08-09,13,Piel,Tiago PZK,6kPCcIAGoTeRrh8qrmKa90,75,142041,1,3s6jmSUxBLRxzKdevnFmJS,2024-07-04,"argentine trap, urbano latino",argentine trap
2024-08-09,14,SI NO ES CONTIGO,Cris Mj,5Uptvz6j1sjDKxidAcnH2L,89,156000,1,4ecjQGViGCD4snnZ3QJOEL,2024-05-23,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",reggaeton chileno
2024-08-09,15,Ojos Verdes,Nicki Nicole,2RmtEc2ZNDCzAU3vH0AbKx,79,142410,0,4EeOwzI5OcHYrETtQqkmQk,2024-04-24,argentine trap,argentine trap
2024-08-09,16,QUE ME FALTE TODO,Luck Ra,1TyBUtMxdmRfXhW3MmbxtQ,72,165918,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-09,17,La_Playlist.mpeg,Emilia,0Cs2ANiGsCOQLKnCrNJ6hA,77,149571,0,4hrs3KFCvbn6OWadD2qio4,2024-06-20,argentine trap,argentine trap
2024-08-09,18,WYA REMIX RED,J Abdiel & De La Rose & Yan Block,4YnmQG1fnJR9LnTZtix70T,83,321741,1,4KparoC39Qn5NatBrMA7nN,2024-05-10,unknown,unknown
2024-08-09,19,PELIGROSA,FloyyMenor,42wdz3j7gstgUuhoFLCXqd,80,134930,1,6MikZBKCtKfPM4439yzBRz,2024-07-12,reggaeton chileno,reggaeton chileno
2024-08-09,20,Un Besito Más,"Salastkbron, Diel Paris",5rQSQlZXXjMcevPGoAfE1z,75,160750,0,6lrNHcXSOvN82VYYtL9wCs,2024-03-14,"rkt, turreo, guaracha",rkt
2024-08-09,21,Santa,Rvssian,6a9Z1jUms915w4O7N1PxjY,83,193038,0,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,trap latino,trap latino
2024-08-09,22,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,96,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-08-09,23,Mil Preguntas,Q' Lokura & Luck Ra,42mrOMjkQb7jRKatu0bqg4,73,166973,0,5BI7zRrLecwdHFZ3qzDYNR,2024-04-11,"cuarteto, cumbia",cuarteto
2024-08-09,24,IMAN (Two Of Us),Maria Becerra,3sra6aEWWDXUiy46fWQobH,77,122405,0,6wDJCPLe4cheYx7dWJQavb,2024-05-16,argentine trap,argentine trap
2024-08-09,25,SOLTERO,elaggume & ECKO & Omar Varela,7ytAHohytO1TxO9yF5vn7d,72,145823,0,1QGuXd9G1ymlQMq50ofEek,2024-05-30,"rkt, turreo, guaracha",rkt
2024-08-09,26,3 PECADOS DESPUES…,Milo j,16iLGYXMiLUhvqTEIu4pKB,77,118558,1,6apkynw8DBUza2600Wm70t,2024-07-11,argentine trap,argentine trap
2024-08-09,27,HOY,The La Planta,0SoBfYjQHvL6cuWHtPUYnq,75,177805,0,4ENi7P1IV01E2jzbHZeKxn,2024-05-16,"cuarteto, cumbia",cuarteto
2024-08-09,28,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",Bhavi & Seven Kayne & Milo j,2VZrQstXX2ax3N5s9PDCc2,78,284308,1,0eEO57wwLtByL2ubWCSshn,2024-04-16,"argentine trap, trap",argentine trap
2024-08-09,29,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2024-08-09,30,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",2xbH0CuDbid800YW5nMPzR,72,217490,0,2j4yf0X00zieL424k90UVn,2023-12-05,"cuarteto, cumbia",cuarteto
2024-08-09,31,TATTOO,elaggume & Fauna Music & Coco Palmer,4kGGnJmqYqn6RQ9LMfvPcv,72,136064,1,2pT9dWP5sqm4FipajPLVpw,2024-05-02,"rkt, turreo, guaracha",rkt
2024-08-09,32,Ese Maldito Momento,No Te Va Gustar,6MuJUSYCqA4FpMogUHzb2R,71,185866,0,1rfWo44UYWqM3a99Vknlc3,2012-10-18,"argentine rock, murga, latin rock, rock en español, latin alternative",argentine rock
2024-08-09,33,M.A.I,Milo j,3BJ9sUIHMqLpMGbDfrkp2x,79,184027,0,6yZnYBUtKfNEmfhgnzfXJE,2023-11-30,classical,classical
2024-08-09,34,Es un Secreto,Plan B,3KZCP2StVGdWkOKyRZNWA4,84,192120,0,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,reggaeton,reggaeton
2024-08-09,35,A las Nueve,No Te Va Gustar,0CgpCtEPvyDizcg2p47VrU,71,207533,0,1rfWo44UYWqM3a99Vknlc3,2012-10-18,"argentine rock, murga, latin rock, rock en español, latin alternative",argentine rock
2024-08-09,36,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,86,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-08-09,37,offline,Young Miko,7s4emXHJwAuo5VvGBXmnBL,84,201935,1,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,trap latino,trap latino
2024-08-09,38,Tal Para Cual,Salastkbron & Omar Varela,0mJRX0WnqWlu8Boe7gpQ1P,73,151224,0,2rqHSa1Lohs3fTDDFeFnBy,2024-01-11,"rkt, turreo, guaracha",rkt
2024-08-09,39,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU,93,170887,0,15XcLhiVMlSOipUddTNDnr,2024-07-19,k-pop,k-pop
2024-08-09,40,Mil Preguntas,The La Planta & Luana,4YntVuBqggRsASIbBoWT3F,73,177375,0,5ougKjEm8bDDKJQSEsWSSR,2024-03-07,"cumbia, rkt, cuarteto, turreo",cumbia
2024-08-09,41,Por Mil Noches,Airbag,5vHWh24GAsXJ7tnIu8v7UN,68,283884,0,7GqNN5mgkE38TFBjU8vKCd,2013-11-27,argentine rock,argentine rock
2024-08-09,42,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,1kqH58eGh2ZTOHwqBIB2tM,79,243898,0,4f47mbk3DOWJ16DXLnviMw,2024-01-05,"rkt, turreo, argentine trap, trap",rkt
2024-08-09,43,I' AM,Milo j,63e4QdvlOL4GYwyJe0VYjS,74,134410,0,5yEjc2lrZsUFMaXr1drSRX,2024-07-11,hypertechno,hypertechno
2024-08-09,44,HOLA PERDIDA,Luck Ra,7JKptWv4YXmievid0HajID,71,166536,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-09,45,30 Grados,El Turko & Mandale Flow,6IRRoV7AbjHT8JWP4uFrD5,64,151441,0,60gvJYHZGLyxwiZSlETv56,2024-01-25,"rkt, turreo, guaracha",rkt
2024-08-09,46,HOLA PERDIDA REMIX,Luck Ra & Maluma & KHEA,2FqTbwiogEVvZnkarPf5BV,77,201030,0,5s4gYQChmlp8YwoNj3Vwi2,2024-05-31,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-09,47,La_Original.mp3,Emilia,6Es8Sk3xe1HiJ2MXCfHHwR,75,140625,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-08-09,48,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,62bOmKYxYg7dhrC6gH9vFn,86,200400,0,20RMokVwJ2wjQ0s8FOdOFC,2000-03-21,unknown,unknown
2024-08-09,49,SORRY 4 THAT MUCH,Feid,63pLfjK6FvcYJYMGwtHjd6,87,207746,1,1kZGpaXOeB48TPT2JatjvC,2024-06-07,"reggaeton, urbano latino",reggaeton
2024-08-09,50,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,55,184866,0,3qOtTVQrOweneiMPwaRme2,2024-04-12,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-10,1,Hoy,Valentino Merlo & The La Planta,0SoBfYjQHvL6cuWHtPUYnq,81,198495,0,4ENi7P1IV01E2jzbHZeKxn,2024-05-22,"cuarteto, cumbia",cuarteto
2024-08-10,2,Si Antes Te Hubiera Conocido,KAROL G,6WatFBLVB0x077xWeoVc2k,95,195824,0,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,"reggaeton, latin, urbano latino",reggaeton
2024-08-10,3,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",4dLLdfiniBhDP9dlJQIOi4,83,193933,0,1fXZxmn9aUIo5Zjx8zQFol,2024-05-23,"cumbia, cumbia sonidera, salsa",cumbia
2024-08-10,4,REAL GANGSTA LOVE,Trueno,1pymWRCuZfCd0zdiBJo0Hj,91,145342,1,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,argentine trap,argentine trap
2024-08-10,5,UN SIGLO SIN TI,Luck Ra & Chayanne,2AFC9ad4nGauS1cgm7FCqU,75,154800,0,4SoT5hvuP9LLXZM2QuV2Pz,2024-07-25,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-10,6,Cuando Te Vi | CROSSOVER #5,Big One & Maria Becerra & Trueno,3KeYEr9ogMBemsOfQIJmZp,75,218400,1,4u5sL85dlRv7eIMJIozZl8,2024-06-27,"argentine trap, cuarteto, cumbia",argentine trap
2024-08-10,7,APAGA EL CEL,FloyyMenor,0ZS96pPRLyGUViVi5PWCAR,6,184806,1,6MikZBKCtKfPM4439yzBRz,2024-08-09,reggaeton chileno,reggaeton chileno
2024-08-10,8,Tu Foto - En Vivo,Q' Lokura & Valentino Merlo,3cWo162YkfLIFyB3DWbVoH,76,180385,0,2zsRRXZwCOTRvF8r2m7TRv,2024-05-16,"cuarteto, cumbia",cuarteto
2024-08-10,9,TERAPIA DE CHOQUE,La Joaqui & DobleP & Gusty dj,7eVZK8roFvCbjKULZSsR29,70,164424,0,44Z2l8T9cvw3SFs35f6PQq,2024-07-17,"rkt, turreo",rkt
2024-08-10,10,Loquita - Remix,ECKO & Los Turros & DobleP,2N0hVk2Ant8751xPZUjCV2,74,209846,0,0jhYJp2HjjXL4Qr30p8THp,2024-05-15,"rkt, turreo, argentine trap, trap",rkt
2024-08-10,11,QUE ME FALTE TODO,Luck Ra,1TyBUtMxdmRfXhW3MmbxtQ,72,165918,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-08-10,12,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,91,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-08-10,13,Piel,Tiago PZK,6kPCcIAGoTeRrh8qrmKa90,76,142041,1,3s6jmSUxBLRxzKdevnFmJS,2024-07-04,"argentine trap, urbano latino",argentine trap
2024-08-10,14,Ojos Verdes,Nicki Nicole,2RmtEc2ZNDCzAU3vH0AbKx,79,142410,0,4EeOwzI5OcHYrETtQqkmQk,2024-04-24,argentine trap,argentine trap
2024-08-10,15,La_Playlist.mpeg,Emilia,0Cs2ANiGsCOQLKnCrNJ6hA,78,149571,0,4hrs3KFCvbn6OWadD2qio4,2024-06-20,argentine trap,argentine trap
